,AABA,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMTD,AMZN,ASML,ATVI,AVGO,BATRA,BATRK,BIDU,CELG,CERN,CHTR,CMCSA,CME,COST,CSCO,CSX,CTRP,CTSH,DISH,DLTR,EA,EBAY,EQIX,ERIC,ESRX,EXPE,FB,FISV,FITB,FOX,GILD,GOOG,GOOGL,IBKR,ILMN,INCY,INTC,INTU,ISRG,JD,KHC,LRCX,LSXMA,LSXMK,MAR,MCHP,MDLZ,MNST,MSFT,MU,MYL,NFLX,NTES,NTRS,NVDA,NXPI,ORLY,PAYX,PCAR,PCLN,PFF,PYPL,QCOM,QQQ,REGN,ROST,RYAAY,SBAC,SBUX,SHPG,SIRI,SWKS,TMUS,TROW,TSLA,TXN,VCSH,VOD,VRTX,WB,WBA,WDAY,WDC,WLTW,WPPGY,XLNX,ABBV,ABEV,ABT,ACN,AXP,AZN,BA,BABA,BAC,BBL,BHP,BLK,BMY,BNS,BP,BTI,BUD,C,CAT,CHL,CVS,CVX,DCM,DEO,DIS,DWDP,GE,GS,GSK,HD,HDB,HON,HSBC,IBM,ING,ISF,ITUB,JNJ,JPM,KO,LFC,LLY,LMT,MA,MCD,MDT,MMM,MO,MRK,MS,MTU,NEE,NKE,NVO,NVS,ORCL,PEP,PFE,PG,PM,PTR,RIO,RY,SAN,SAP,SLB,SNP,SNY,T,TD,TM,TMO,TOT,TSM,UL,UN,UNH,UNP,UPS,USB,UTX,V,VZ,WBK,WFC,WMT,XOM
UN,0.255467051,0.2112247,0.362585777,0.361968619,0.489612047,0.371544973,0.279330597,0.425749866,0.459905912,0.338924055,0.386061952,0.367121964,0.299728476,0.251276618,0.318087576,0.32727336,0.371140391,0.38385077,0.230756289,0.2941071,0.281127208,0.489571336,0.501257936,0.291663307,0.451690287,0.303987025,0.364967328,0.272422334,0.394825634,0.464039154,0.311992207,0.402930853,0.380148665,0.381181425,0.292031278,0.386015959,0.244035906,0.212500773,0.49534063,0.299079991,0.369889719,0.374537897,0.238049275,0.263487662,0.257171185,0.199629463,0.465156678,0.392787562,0.417622533,0.397933677,0.496976961,0.449055924,0.369925331,0.428219796,0.429217864,0.330996381,0.412451959,0.406333509,0.502022705,0.273315863,0.376379274,0.487340609,0.286735051,0.365195054,0.2618328,0.409472667,0.434768859,0.301728236,0.423507984,0.343812434,0.447195902,0.25310567,0.34955734,0.524540468,0.312748603,0.459484907,0.313020036,0.356731319,0.451915538,0.477335101,0.261698675,0.445892105,0.439254803,0.304601714,0.306483337,0.406915274,0.374499132,0.358390604,0.36722114,0.354265816,0.417510953,0.488413126,0.225563528,0.384105753,0.481017644,0.363597167,0.420497386,0.394740124,0.228744391,0.334095029,0.325878137,0.351113866,0.342105229,0.337205447,0.253784638,0.349533841,0.381123442,0.418531052,0.235061483,0.312227048,0.40968109,0.353387275,0.307398173,0.32836001,0.347381859,0.348718268,0.239820593,0.424437181,0.405392911,0.377212557,0.280106404,0.51141592,0.296058045,0.425950095,0.408641136,0.352782645,0.284678823,0.297460237,0.291243825,0.246788829,0.272253272,0.299805275,0.289203469,0.209364372,0.339719537,0.348806628,0.478084883,0.429260509,0.268886178,0.297258846,0.246378254,0.335949887,0.291026244,0.26012521,0.384534231,0.37955544,0.368654586,0.238151838,0.343635922,0.35385515,0.284693377,0.276939479,0.397792695,0.433103449,0.301585781,0.483288988,0.400538713,0.339917384,0.421460462,0.36779012,0.303454369,0.237971311,0.450402125,0.420113136,0.300597276,0.336227894,0.324639164,0.296602994,0.247689292,0.304254571,0.4488136,0.083687293,0,0.266969568,0.282179417,0.280624633,0.218332238,0.353905118,0.240786641,0.292326198,0.413994161,0.367761635,0.339384728,0.39933186
UNH,0.240703096,0.306437207,0.222492358,0.256805709,0.530778727,0.583056305,0.318900559,0.268797283,0.589884844,0.3035006,0.53596187,0.418291938,0.309327283,0.243611938,0.431626584,0.197292525,0.556196606,0.560041303,0.274837089,0.280917081,0.363491449,0.438726536,0.471198533,0.232873325,0.292891413,0.337543289,0.368222376,0.390682488,0.512211536,0.298133567,0.286060883,0.577524993,0.483354855,0.32959037,0.286068747,0.414728338,0.245828959,0.291371622,0.44342433,0.427414456,0.310599323,0.543375161,0.245047093,0.23017685,0.249064879,0.249302027,0.618580442,0.366401019,0.276117235,0.270334811,0.321861928,0.31136809,0.330178565,0.583554987,0.562253187,0.28818867,0.549038574,0.342665494,0.344565174,0.308744673,0.322569426,0.384985523,0.359200751,0.314173785,0.340715307,0.295014431,0.60837018,0.334174199,0.329137669,0.516211004,0.589515874,0.315672487,0.278607034,0.328359019,0.193823055,0.542998616,0.379410625,0.348597631,0.26302965,0.359863761,0.349726196,0.464149679,0.515826162,0.335604374,0.285586829,0.449046754,0.253430054,0.5285182,0.295887827,0.332579062,0.309653769,0.290185033,0.287880311,0.371432697,0.519202356,0.448788305,0.466123001,0.243027181,0.375871929,0.233179719,0.295583041,0.470916077,0.427986151,0.248422029,0.251519417,0.530309783,0.30063624,0.28840406,0.268209057,0.252456749,0.325013567,0.38499262,0.328889929,0.470772208,0.518583928,0.286127499,0.244919749,0.370268525,0.268674239,0.301955557,0.341735249,0.33430293,0.503278225,0.533984731,0.534466938,0.439099476,0.338803039,0.257857319,0.301948874,0.400264453,0.454232784,0.533951898,0.331246754,0.347382372,0.406657177,0.52661889,0.450515721,0.35305112,0.238028856,0.211692357,0.287264482,0.237853456,0.389766155,0.307666002,0.38301457,0.382092927,0.481221703,0.348257739,0.320026699,0.373981058,0.325750656,0.237059324,0.556463679,0.338255915,0.208946269,0.300618839,0.532594848,0.28489479,0.273913394,0.339175245,0.503879744,0.25980475,0.493840555,0.442268331,0.470003188,0.295454307,0.285064525,0.282384655,0.299672461,0.299472162,0.471025093,0.257950801,0.266969568,0,0.279150356,0.523945528,0.216215657,0.478270045,0.196847127,0.430143831,0.590266675,0.573448806,0.345144667,0.496245256
UNP,0.259252233,0.257072628,0.226332832,0.329527949,0.432701092,0.493890345,0.333755801,0.434297661,0.487766613,0.322197756,0.428671192,0.419952869,0.413033761,0.269866928,0.39168977,0.257873327,0.395626212,0.387637312,0.196807297,0.254241886,0.314800999,0.385812293,0.373656438,0.289577693,0.431495612,0.372711209,0.292022155,0.220177404,0.432952425,0.286155346,0.356809294,0.468661468,0.414503515,0.315066623,0.261116847,0.332137269,0.295860265,0.310928289,0.410062359,0.387812348,0.342774231,0.489387786,0.290393121,0.249701637,0.316474684,0.356380535,0.563834217,0.37981173,0.35196731,0.402649719,0.330636162,0.372695724,0.300909327,0.50829836,0.478520537,0.350186471,0.49334234,0.423307292,0.477361841,0.302471982,0.370090633,0.379970793,0.335062887,0.295181844,0.34562858,0.31004246,0.515699202,0.279078631,0.38017244,0.458588576,0.507949911,0.287585226,0.35589795,0.432385873,0.279643975,0.491417504,0.379528099,0.403093082,0.382750981,0.376835525,0.288869343,0.417351488,0.428006868,0.297626368,0.334296,0.418038806,0.276215086,0.396701916,0.329494682,0.297573423,0.341719927,0.37190914,0.257485064,0.327433614,0.473995701,0.35899471,0.358123518,0.381399972,0.326968727,0.30102703,0.38800443,0.371548586,0.277958375,0.309346615,0.267132244,0.350939737,0.239293468,0.26600554,0.256319959,0.313745802,0.287187592,0.290118526,0.260095388,0.384873827,0.382645917,0.30141756,0.244406241,0.360696798,0.310792025,0.376515252,0.366802977,0.361353977,0.366209128,0.472104291,0.481511547,0.344207977,0.356175446,0.315438813,0.39915692,0.378757024,0.350697983,0.352315242,0.365471927,0.302342867,0.282165169,0.415026431,0.378533867,0.307697413,0.317099201,0.351505638,0.362830495,0.281789706,0.339567854,0.281219496,0.362896793,0.331009913,0.359094948,0.313121618,0.377065308,0.389483616,0.322471188,0.300122388,0.459226847,0.457381753,0.323476573,0.434351693,0.443800076,0.294688475,0.236754846,0.223430478,0.322151078,0.283973227,0.413544494,0.354841816,0.359523807,0.313383716,0.265707936,0.21503963,0.335976946,0.203367418,0.342281465,0.287091104,0.282179417,0.279150356,0,0.412886276,0.269247925,0.415006221,0.293123402,0.369836585,0.462138783,0.43593232,0.413417954,0.394676746
UPS,0.51754665,0.473786442,0.502582377,0.54937254,0.387839639,0.171146629,0.466460719,0.5953109,0.251357225,0.520518101,0.235289265,0.207932464,0.570272052,0.436961368,0.299393967,0.537094897,0.243370076,0.218318925,0.392884839,0.52339392,0.379274333,0.555218143,0.462035938,0.524916537,0.57474282,0.506326638,0.287098787,0.310041752,0.292820169,0.65766754,0.565941357,0.256395464,0.192952598,0.395022754,0.41029526,0.356189656,0.404811254,0.341554068,0.346697548,0.210436613,0.607855967,0.160765281,0.50919252,0.505324219,0.46379409,0.473179781,0.300589028,0.379647861,0.559777293,0.594347234,0.613336397,0.561862887,0.484952994,0.246239122,0.253060373,0.546542192,0.229858726,0.4801708,0.591201028,0.402659723,0.527355833,0.369831641,0.272231469,0.601304805,0.335382489,0.607518138,0.265105044,0.458997506,0.528333355,0.264496901,0.225360601,0.348702581,0.576938512,0.590281889,0.584611848,0.329284546,0.548313135,0.517579241,0.686776379,0.601513036,0.324498527,0.235397465,0.342191392,0.389826251,0.517757968,0.261485727,0.534031893,0.181151611,0.539286132,0.35153835,0.594287502,0.615174322,0.443915968,0.534144709,0.459062901,0.257507073,0.376258679,0.601698287,0.324081604,0.555591637,0.551803979,0.207217772,0.206300291,0.543200061,0.488792803,0.155161013,0.402798153,0.409562889,0.468165684,0.337826683,0.601846891,0.287241171,0.517874889,0.214264709,0.188529136,0.497258587,0.503369523,0.52785094,0.490331401,0.599452961,0.406922478,0.59265844,0.244496881,0.292730095,0.290755896,0.173380971,0.47485701,0.533593819,0.546507184,0.332132562,0.211079612,0.214995386,0.495403139,0.34426757,0.355926624,0.155687376,0.497857112,0.46570556,0.51318133,0.563950018,0.524162001,0.455407746,0.37959092,0.383210118,0.50901046,0.368606441,0.168382849,0.267048578,0.465813432,0.559710455,0.492412392,0.501132483,0.215450572,0.592819573,0.48910765,0.571206121,0.224868698,0.441987788,0.394011397,0.485737323,0.150746451,0.353591154,0.364180832,0.330050015,0.184939107,0.504398601,0.541675972,0.472319752,0.332316515,0.403804812,0.458652375,0.306500308,0.280624633,0.523945528,0.412886276,0,0.442456862,0.219707439,0.497676667,0.238674351,0.213978062,0.158263872,0.569816633,0.272900788
USB,0.204235024,0.256195457,0.244912924,0.278931256,0.525125913,0.577772515,0.267765034,0.259713213,0.54427592,0.312575018,0.544779683,0.447832936,0.269098305,0.215349301,0.312951762,0.214141916,0.467116193,0.463226009,0.250430342,0.273936707,0.268816145,0.476807655,0.467857184,0.244463335,0.290676704,0.273246979,0.28674601,0.320962835,0.476688942,0.372425285,0.254488654,0.567346285,0.495459481,0.343450741,0.240916497,0.366714338,0.227382641,0.278245124,0.487082839,0.333398938,0.271907911,0.540169508,0.150056817,0.17230044,0.192145352,0.163876542,0.655551541,0.471712981,0.304568065,0.287910132,0.330086739,0.309732633,0.311155724,0.574428138,0.574541714,0.269228959,0.524525796,0.314782994,0.344853057,0.246889265,0.356189252,0.448611406,0.34296805,0.272596913,0.235287519,0.301894898,0.600941651,0.328778254,0.308211434,0.536223874,0.545200895,0.265053821,0.263933612,0.357922269,0.235012572,0.513550047,0.329934924,0.308409625,0.290431962,0.404342839,0.311379114,0.404353023,0.531092473,0.292010972,0.232247343,0.447133892,0.2225631,0.453247827,0.294758564,0.410175691,0.28510525,0.310138071,0.275547846,0.361499691,0.515432402,0.496128611,0.426991345,0.28144559,0.31407513,0.27141792,0.253529246,0.46037811,0.379810343,0.224416789,0.228428786,0.482770034,0.313439813,0.311625565,0.234923159,0.30621893,0.302097559,0.343621351,0.300022123,0.493040523,0.491403714,0.259347285,0.200957114,0.30986095,0.354052525,0.291318902,0.270033008,0.351897001,0.456407163,0.520032494,0.560036844,0.399549706,0.282079757,0.219764392,0.248637039,0.309673568,0.389863107,0.450981414,0.272933462,0.22980053,0.388265508,0.504182667,0.424434871,0.379092259,0.181781509,0.207688473,0.232313107,0.209028336,0.310290243,0.2355529,0.344398895,0.3939517,0.440233734,0.275344692,0.338135732,0.334034257,0.323245412,0.200098475,0.525605608,0.298046908,0.222347672,0.336385638,0.478375107,0.334503559,0.297148181,0.313885442,0.39335188,0.283184316,0.506916579,0.426755132,0.405780444,0.266274446,0.26737184,0.255721727,0.255552248,0.234564789,0.430939792,0.256688723,0.218332238,0.216215657,0.269247925,0.442456862,0,0.496869214,0.173268532,0.343838146,0.56431249,0.542586765,0.295462698,0.491447546
UTX,0.580850331,0.56234149,0.482181821,0.707301116,0.224246587,0.19409944,0.691798925,0.826275087,0.234312171,0.696931157,0.198488652,0.274427979,0.743838192,0.470737796,0.401294623,0.615469922,0.28091894,0.25777998,0.443682826,0.704677547,0.468187731,0.344447659,0.33207303,0.697283958,0.84757911,0.716322525,0.279097326,0.381242436,0.256092856,0.621582243,0.779129047,0.250711534,0.099633983,0.353592924,0.400455944,0.430744488,0.495959584,0.405680385,0.41016143,0.181771852,0.849910708,0.238999655,0.545805261,0.512791247,0.589430509,0.555273319,0.296405984,0.203427084,0.605424928,0.799240708,0.524938363,0.70396332,0.728344607,0.272653344,0.261643449,0.764001139,0.243307704,0.796778472,0.858552959,0.346758223,0.795942471,0.390103804,0.243659093,0.809182383,0.417674259,0.675586139,0.195755228,0.672106481,0.705368218,0.149063631,0.238168985,0.446092112,0.784644903,0.814045485,0.706356312,0.200626675,0.798528548,0.768110079,0.738076265,0.502709418,0.423149306,0.496402709,0.215094231,0.504308537,0.716044001,0.373292724,0.635262875,0.27494904,0.821262694,0.341791913,0.856801426,0.714320601,0.582483977,0.551848151,0.265800854,0.202798937,0.295195555,0.660819812,0.416009155,0.729310535,0.816852228,0.16259276,0.218455392,0.615591713,0.553447573,0.166595373,0.304068355,0.319265605,0.524676615,0.315152821,0.605566865,0.167272265,0.68566961,0.134459574,0.136921558,0.561325802,0.418611191,0.770097952,0.407320873,0.820586974,0.556990201,0.763758111,0.265868926,0.125266318,0.163607749,0.206466528,0.694987605,0.68632358,0.763116282,0.427574609,0.270343164,0.252212855,0.703077872,0.459972754,0.178757915,0.173667153,0.39457993,0.375005888,0.571211583,0.640624973,0.664866862,0.438482695,0.525177361,0.440383017,0.6561902,0.205231783,0.192915211,0.285613267,0.661504042,0.794023273,0.749811489,0.637975498,0.136875599,0.883949828,0.545999647,0.841451717,0.306163709,0.329933766,0.30401177,0.369509349,0.271772623,0.378617579,0.183590592,0.183133681,0.283376049,0.78551834,0.680962243,0.435805135,0.391300799,0.302083793,0.44121458,0.382650181,0.353905118,0.478270045,0.415006221,0.219707439,0.496869214,0,0.475395132,0.312075142,0.200780881,0.153223698,0.833373152,0.149750243
V,0.202809407,0.208674915,0.214718891,0.248609206,0.534214178,0.595755916,0.311261294,0.256719431,0.523569961,0.322389945,0.502306616,0.445497414,0.300959137,0.166572823,0.371820623,0.217402122,0.512638313,0.509927422,0.239499156,0.305226225,0.29469752,0.438867099,0.468165831,0.23953829,0.293040155,0.346469873,0.353390138,0.352471832,0.402622192,0.327485699,0.266942498,0.500817744,0.43211496,0.31711611,0.225747117,0.468681831,0.267270157,0.297920025,0.475600017,0.418939238,0.273762766,0.521312002,0.179556432,0.186066968,0.216459375,0.209107381,0.561570067,0.342074092,0.245773495,0.292485488,0.354058316,0.340026411,0.335349764,0.574910183,0.544971357,0.320659638,0.518412075,0.37749614,0.355342163,0.198048481,0.388957761,0.374930252,0.31634226,0.289625997,0.231440533,0.307170781,0.565937527,0.343511732,0.331442601,0.463929861,0.567866869,0.322307189,0.324891706,0.335566059,0.211700825,0.487624615,0.411022731,0.383112714,0.267553204,0.305654731,0.297440283,0.419792479,0.486810123,0.322568154,0.268690867,0.484872238,0.23160637,0.448951565,0.396403442,0.372891298,0.323375766,0.269389028,0.303727923,0.390183342,0.479523129,0.416047946,0.435651159,0.258692429,0.346534353,0.248782809,0.3185656,0.419458468,0.39764057,0.210087907,0.187335399,0.460853953,0.278920943,0.276781592,0.231134076,0.217964123,0.304492175,0.321868081,0.332209855,0.463803654,0.498726009,0.265227673,0.19768757,0.369990564,0.235162092,0.280355563,0.298154355,0.327903181,0.450428102,0.493581945,0.479658539,0.437705588,0.350956397,0.265151486,0.293871411,0.334505541,0.460082875,0.502842409,0.339863562,0.273172497,0.350746955,0.517267961,0.357767561,0.383531699,0.157964826,0.207593697,0.291784129,0.256639589,0.348248946,0.246109804,0.356392637,0.355876879,0.452187908,0.310005579,0.314689221,0.386101061,0.356867686,0.218873472,0.537950531,0.318621235,0.24591771,0.311034198,0.469023376,0.275104348,0.271595437,0.317009981,0.47175383,0.248416271,0.435321591,0.380325781,0.43121538,0.296724707,0.27641834,0.263006724,0.244410875,0.201578787,0.424828949,0.25173226,0.240786641,0.196847127,0.293123402,0.497676667,0.173268532,0.475395132,0,0.395372902,0.563267365,0.544702046,0.389493765,0.443617732
VZ,0.356657735,0.228596691,0.442086351,0.516311586,0.450498311,0.360045666,0.294745161,0.446068764,0.396653425,0.452772355,0.365374553,0.304336617,0.389855091,0.311687187,0.180136288,0.367417418,0.317711205,0.311226267,0.271817419,0.394910165,0.232421629,0.651560998,0.464055106,0.350746095,0.409976165,0.320545775,0.227002893,0.186775501,0.371883178,0.566695895,0.417879881,0.442106119,0.245633122,0.450806264,0.251776583,0.378207181,0.237873931,0.260084115,0.369338442,0.215497383,0.408499608,0.35598283,0.422776144,0.403549215,0.29019889,0.364585323,0.55201004,0.460537179,0.541600115,0.461735116,0.613789817,0.447049251,0.423017057,0.388557813,0.393600685,0.318286599,0.346599226,0.331633625,0.430723853,0.34675517,0.351219816,0.370095702,0.26160824,0.473868845,0.201500274,0.505790512,0.407932427,0.343110963,0.423517062,0.362436202,0.270298548,0.147504248,0.454665263,0.540604748,0.460060771,0.433013134,0.392487277,0.324045186,0.485098723,0.590574175,0.231833839,0.248832472,0.44038953,0.214268603,0.337302271,0.215218994,0.389926927,0.29715027,0.387569384,0.391681136,0.452128931,0.45804979,0.265140001,0.394131149,0.494064184,0.385998984,0.362029321,0.4601753,0.14103143,0.470502318,0.383848276,0.257726442,0.209778973,0.428179181,0.373312075,0.240096988,0.373098327,0.363088457,0.277091397,0.312081259,0.583307434,0.292530146,0.371824828,0.246472366,0.273732865,0.438170317,0.374109654,0.465195107,0.438668266,0.431089303,0.31234224,0.515169431,0.276140468,0.297326294,0.459370713,0.17852481,0.304784482,0.36395846,0.414437217,0.272766836,0.173836744,0.288248449,0.350392947,0.216544519,0.310548762,0.239984047,0.567020651,0.464300258,0.385545435,0.465669468,0.415022755,0.376068817,0.293962879,0.236261011,0.401477074,0.435191479,0.215123932,0.133077314,0.332954364,0.34428594,0.316750399,0.351435049,0.295047925,0.380652238,0.34288722,0.404413623,0.32788715,0.435037515,0.359360456,0.370191098,0.198719841,0.251217368,0.436312654,0.301185078,0.198408284,0.305516905,0.451990475,0.387921025,0.245554002,0.217299216,0.392589839,0.289160914,0.292326198,0.430143831,0.369836585,0.238674351,0.343838146,0.312075142,0.395372902,0,0.365379926,0.28413793,0.418090128,0.286306907
WBK,0.680183598,0.616060632,0.58065945,0.706783908,0.28675543,0.156850263,0.719223822,0.801180223,0.149390206,0.753229382,0.121056481,0.323432794,0.748855758,0.559845959,0.513345304,0.671529811,0.279797165,0.247590636,0.46730289,0.753589014,0.519782056,0.377806628,0.39886985,0.720642217,0.797496463,0.768391778,0.312285058,0.466431681,0.173458032,0.636199911,0.784647088,0.152545953,0.181873918,0.378430116,0.481790989,0.562067788,0.571584508,0.481319699,0.449222791,0.328586625,0.841227338,0.177818873,0.609396799,0.589633086,0.645828225,0.620921677,0.218793888,0.205396134,0.632655884,0.801007596,0.578297598,0.703124316,0.767840378,0.2720704,0.268258205,0.799477735,0.200812627,0.806044813,0.866412797,0.415673707,0.835731042,0.344548869,0.328543487,0.803282684,0.494635394,0.697585504,0.15278109,0.7615095,0.720505413,0.162567444,0.29266982,0.549029947,0.801552256,0.797557159,0.722559557,0.19232797,0.813682764,0.791233481,0.739831764,0.503844184,0.43692112,0.484410975,0.206746713,0.559644237,0.730658382,0.473351649,0.674325605,0.246843539,0.875544562,0.421554627,0.865735222,0.71618336,0.640304313,0.537457534,0.293201589,0.17250912,0.351774109,0.704120536,0.479106379,0.753083015,0.812053573,0.173789472,0.305529657,0.689273848,0.630208009,0.166016952,0.396563569,0.402392359,0.611598455,0.375138386,0.600919954,0.266130279,0.73708888,0.195176246,0.15330835,0.628300624,0.512391671,0.794427737,0.491654109,0.826194872,0.612090099,0.783816668,0.317127601,0.146513685,0.147121653,0.188999615,0.746522936,0.709088585,0.771354466,0.503040427,0.305277107,0.213049935,0.740031042,0.562531392,0.253184417,0.197424754,0.469918168,0.383454356,0.609054015,0.712561523,0.698537413,0.579386347,0.57723307,0.528836367,0.680555933,0.298793476,0.223825538,0.325998696,0.683154093,0.842782881,0.767957568,0.674413527,0.132949476,0.905248911,0.66591896,0.845469341,0.359687704,0.421551275,0.381845579,0.478619404,0.233585911,0.432976626,0.229681279,0.284154776,0.242944132,0.836293635,0.694303337,0.549454117,0.419893423,0.419477997,0.442668672,0.45998665,0.413994161,0.590266675,0.462138783,0.213978062,0.56431249,0.200780881,0.563267365,0.365379926,0,0.125682763,0.845822984,0.182112669
WFC,0.628270984,0.540023399,0.517794117,0.710851402,0.324907571,0.166361874,0.622807646,0.798760783,0.230621855,0.695854915,0.18096818,0.275287131,0.684642823,0.470963856,0.409187309,0.605257899,0.246256519,0.209830852,0.453755949,0.706182997,0.464602159,0.454808373,0.452381823,0.627076317,0.778049084,0.675493668,0.308163392,0.361697866,0.213456557,0.684044473,0.716344504,0.212883042,0.115535331,0.331326092,0.415152768,0.420277659,0.497441753,0.398436643,0.367860605,0.187395249,0.791465641,0.189731604,0.607524754,0.578539175,0.576584005,0.578523173,0.318420837,0.26190303,0.676389998,0.775664796,0.584486167,0.775370208,0.663266615,0.241063047,0.23805523,0.702791753,0.20854498,0.68866748,0.812050006,0.358634829,0.686509927,0.397522977,0.231950752,0.761170707,0.427124677,0.733503924,0.194151557,0.649952374,0.675619899,0.201546134,0.156363441,0.464554577,0.737468085,0.825624808,0.703182915,0.22599803,0.702761719,0.686385043,0.801325555,0.493504509,0.405937153,0.359851541,0.255835741,0.512902474,0.656211324,0.311793255,0.620004681,0.230792559,0.729180615,0.384977526,0.803709367,0.816329241,0.594047224,0.599758508,0.354300122,0.198574682,0.283554577,0.726785619,0.402995157,0.692606518,0.713192589,0.11243877,0.20463001,0.630596088,0.623921573,0.097285106,0.304543033,0.316436498,0.543947081,0.324753787,0.663327127,0.185876972,0.657729714,0.190024631,0.108409081,0.563489385,0.523270654,0.720662535,0.421027027,0.756333729,0.546291433,0.819993818,0.201986396,0.169127284,0.165755127,0.186901606,0.634107407,0.659281446,0.694608557,0.424205457,0.254733973,0.194012897,0.650857682,0.478431934,0.302378672,0.11146268,0.449275577,0.381410374,0.606593651,0.724748252,0.64936281,0.473202989,0.496171532,0.469531805,0.698677897,0.295205309,0.172956632,0.337789069,0.614348188,0.712469132,0.681758754,0.599432882,0.167600594,0.806395389,0.56526531,0.797259954,0.291661702,0.363083189,0.306026037,0.444924122,0.181447313,0.370532947,0.223580212,0.209932248,0.249977986,0.695032983,0.652921075,0.501625584,0.427026317,0.399703246,0.446879688,0.398158681,0.367761635,0.573448806,0.43593232,0.158263872,0.542586765,0.153223698,0.544702046,0.28413793,0.125682763,0,0.740935548,0.172734929
